alpha_in,alpha_out,Omega,segment,rho_local,rho_local_std,D_local,MSD_t20,MSD_t100,MSD_t200,MSD_t1000,MSD_t2000,MSD_t6000,Rg_local,Rg_local_std,n_neighbors_3s,n_neighbors_3s_std,sigma_rho_theory,D_eff,rho_mean,Rg_chain,alpha_ratio,log_Omega
0.2,0.1,0.01,75,0.895172,0.005121,0.14897535195244993,20.31432,103.732,192.1096,911.277,1893.872,5570.451,1.549594,0.005356,16.136113,0.119361,0.3066596419038,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,85,0.892777,0.005773,0.14895539540004252,20.15869,102.9636,191.1286,910.5031,1893.373,5569.954,1.552012,0.004057,16.273265,0.110142,0.307112931123,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,95,0.893009,0.005152,0.1489290264544245,20.0827,102.4063,190.551,910.3196,1893.167,5569.54,1.550701,0.005088,16.410141,0.102893,0.30752415439389996,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,105,0.892781,0.004776,0.14888242704661828,20.06333,101.8777,189.7985,909.6816,1892.278,5566.957,1.552781,0.005329,16.519398,0.086717,0.3079577503148,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,115,0.891731,0.006197,0.14886635952358498,19.95393,101.3922,188.9973,909.0818,1891.765,5566.065,1.551095,0.002718,16.616332,0.119851,0.3083501264965,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,125,0.892112,0.006419,0.1488943052956904,19.73634,100.4764,188.0979,907.895,1890.149,5565.242,1.550996,0.003913,16.713697,0.132998,0.3088612905503,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,135,0.892205,0.004061,0.14882725938910882,19.67052,99.77903,187.429,906.8527,1888.733,5562.811,1.548421,0.00395,16.795287,0.152416,0.309220598571,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,145,0.891121,0.005974,0.14882816745386,19.60696,99.04435,186.4714,906.1293,1888.757,5562.7,1.547761,0.003784,16.877596,0.143644,0.3097657705756,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,155,0.893119,0.005551,0.14882448263174286,19.45493,98.25696,185.3458,905.546,1888.197,5561.657,1.546286,0.003743,17.008162,0.160159,0.3100295227524,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,165,0.891173,0.004658,0.1487854787852623,19.27223,97.46964,184.212,904.5781,1887.051,5559.452,1.544512,0.005307,17.122962,0.19824,0.3104667339589,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,175,0.89159,0.004463,0.14869046968532787,19.09553,96.51183,183.225,903.4767,1885.7,5555.681,1.544564,0.003666,17.275185,0.175155,0.3109847315582,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,185,0.889899,0.004894,0.1486242260633344,18.87753,95.5543,182.2673,902.3192,1884.459,5552.373,1.543399,0.002482,17.396536,0.184534,0.31141065660830003,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,195,0.889947,0.00397,0.1485809766607104,18.72141,94.766,181.2673,901.8998,1883.732,5549.979,1.542728,0.004784,17.484837,0.163576,0.3118759350204,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,205,0.889587,0.004869,0.1485723067272108,18.50059,93.76535,180.1936,901.5803,1883.037,5548.712,1.540829,0.003915,17.639059,0.152861,0.3122841142217,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,215,0.889042,0.004794,0.14852247310736558,18.2622,92.74629,179.1696,900.9794,1882.618,5546.683,1.540019,0.003628,17.780999,0.147848,0.312739860069,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,225,0.888701,0.00712,0.14842856301690005,17.9257,91.61488,177.9261,900.1741,1881.728,5542.413,1.536687,0.003262,17.969135,0.165349,0.3131638317728,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,235,0.887104,0.006179,0.1484064500592635,17.57386,90.25828,176.4461,898.6664,1880.38,5539.616,1.534779,0.003077,18.15441,0.172882,0.3135115591286,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,245,0.888594,0.007207,0.14839170647441538,17.25808,89.09072,175.2968,897.3781,1879.704,5537.781,1.5297,0.005675,18.343867,0.182269,0.3139785150325,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,255,0.886065,0.006829,0.14833362000691994,16.74316,87.72522,173.7221,895.7073,1877.894,5534.012,1.529108,0.00411,18.515725,0.203949,0.3144567568985,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,265,0.886707,0.006528,0.1482399374667673,16.22242,86.51772,172.1819,893.9077,1876.183,5529.139,1.520399,0.00533,18.719255,0.209402,0.3148197779817,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,275,0.886061,0.006431,0.14817995713880866,15.50345,85.02947,170.4347,891.6276,1874.032,5524.916,1.512831,0.002962,18.843382,0.232531,0.31532315703709995,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,285,0.887491,0.006412,0.1480990856841984,14.58785,83.26617,168.5616,889.5657,1872.406,5521.419,1.494744,0.003318,18.809768,0.2713,0.31651162371900005,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,295,0.795874,0.014028,0.1480846337005257,12.36907,79.95586,165.206,886.3633,1869.062,5517.544,1.417149,0.005375,17.065114,0.343893,0.3843977933673,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.1,5,0.896127,0.008073,0.10064503408515411,19.14042,86.21681,137.1158,539.3853,1097.869,3549.949,1.552676,0.003935,12.592517,0.229803,0.3051314740297,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,15,0.89222,0.007547,0.10067533807247185,19.93842,86.74047,137.5085,540.0311,1097.422,3550.851,1.545549,0.006428,15.363787,0.242197,0.30970225664219997,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,25,0.891964,0.007294,0.10073061584832911,19.74804,86.07612,136.8139,538.8004,1095.609,3550.999,1.54294,0.005293,15.920547,0.244785,0.3140632345757,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,35,0.888885,0.00737,0.10076124723922351,19.49245,85.21294,135.6802,537.3965,1093.312,3550.423,1.54089,0.005663,16.282026,0.232435,0.31818426165479996,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,45,0.885293,0.006913,0.10083365395070326,19.19485,84.34295,134.6665,536.545,1091.467,3551.643,1.541173,0.004408,16.554105,0.254405,0.322307730568,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,55,0.881039,0.007783,0.1009356049688503,18.95393,83.46459,133.6878,535.5559,1090.123,3553.453,1.540999,0.005904,16.784821,0.247963,0.32623899261530004,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,65,0.877133,0.009404,0.10093170530889528,18.77596,82.47151,132.8599,534.1399,1088.281,3552.597,1.538745,0.003706,16.998586,0.246023,0.330264040997,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,75,0.874073,0.007331,0.10094477184005096,18.46963,81.35285,131.8933,533.3592,1086.886,3551.993,1.542339,0.005932,17.194906,0.259618,0.33403596144119996,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,85,0.870668,0.00743,0.10098708927101212,18.24261,80.31432,130.6901,532.1202,1084.424,3552.334,1.541226,0.00447,17.393794,0.257226,0.3379383549968,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,95,0.865487,0.007883,0.10096597035899457,18.01899,79.41905,129.572,530.5948,1081.825,3550.894,1.544591,0.006546,17.485936,0.270414,0.3416027203221,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,105,0.861202,0.008145,0.10097583291879192,17.79349,78.27235,128.399,529.1775,1079.628,3549.286,1.542788,0.007644,17.670791,0.242603,0.3451175394553,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,115,0.8615,0.008087,0.10101036987635198,17.56652,77.20216,127.2884,527.4788,1077.386,3547.548,1.539238,0.008178,17.865976,0.201627,0.3487379124888,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,125,0.854442,0.007929,0.10105803728193365,17.2681,76.05146,126.1635,525.7057,1074.965,3546.534,1.541265,0.006064,18.026106,0.203123,0.3522069118522,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,135,0.850134,0.006253,0.101077495160611,17.03229,74.74753,124.9006,524.5409,1072.629,3545.643,1.539886,0.005446,18.190394,0.205158,0.3555709491425,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,145,0.844436,0.005471,0.10113058184786937,16.78382,73.50678,123.7806,522.8313,1070.753,3544.963,1.539672,0.010221,18.336907,0.250345,0.35899224828770004,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,155,0.842152,0.0051,0.101182168903865,16.43271,72.15622,122.527,521.0123,1068.14,3544.514,1.535253,0.008331,18.498991,0.323043,0.36216258887020003,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,165,0.836175,0.009612,0.10127955833107194,16.11611,70.91105,121.1141,518.778,1065.207,3543.52,1.538679,0.008105,18.677188,0.391276,0.3652985646854,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,175,0.833704,0.009436,0.10132021743574317,15.84042,69.61934,119.5548,517.0249,1062.764,3541.596,1.533062,0.008349,18.857814,0.426144,0.36850541416879995,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,185,0.829549,0.007087,0.10131238548287012,15.5679,68.30193,117.9602,515.2883,1060.301,3538.658,1.534524,0.006676,19.037475,0.462143,0.37156251083389996,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,195,0.826497,0.006186,0.10139723559461482,15.25819,66.95058,116.5764,514.3385,1058.357,3538.585,1.53695,0.008082,19.218994,0.505419,0.3746057178128,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,205,0.824978,0.008739,0.10148946681796417,15.00126,65.49739,114.9675,512.1837,1055.234,3537.553,1.531706,0.007339,19.431676,0.567561,0.3774991696792,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,215,0.820728,0.013533,0.1014856632777404,14.60772,63.74991,113.2128,510.0198,1051.871,3533.99,1.529091,0.008038,19.67451,0.592018,0.3805495044978,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,225,0.817164,0.009595,0.10144971763192297,14.21136,62.00172,111.3942,507.9238,1049.735,3531.119,1.529408,0.008218,19.899536,0.566441,0.38350618110560003,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,235,0.81277,0.011075,0.10149360614218396,13.6992,60.13469,109.3608,505.982,1046.983,3529.173,1.522709,0.008747,20.236601,0.605624,0.387222111645,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,245,0.804308,0.01524,0.10160104652859758,13.05937,58.14402,107.1191,503.0787,1044.202,3528.553,1.523874,0.006477,20.532789,0.608746,0.39322580827449993,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,255,0.800156,0.022855,0.10169106827372752,12.44338,56.09131,104.8252,499.9462,1040.842,3527.771,1.51761,0.013797,20.838646,0.622771,0.4060362917854,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,265,0.762045,0.072451,0.10177644588607283,11.34279,53.53386,101.9737,496.6456,1036.941,3526.148,1.513221,0.010733,20.999893,0.484697,0.43170422756599997,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,275,0.685592,0.132378,0.10166289702377146,9.709292,49.75617,97.57609,491.475,1031.605,3519.187,1.528174,0.060999,20.765044,0.946513,0.4692390114137,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,285,0.557144,0.130532,0.1015085770444899,7.570461,44.60687,91.19132,484.7118,1023.204,3508.826,1.560479,0.087764,19.77052,1.774283,0.4967606612748,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,0.1,295,0.352863,0.068227,0.10174200291100816,4.63668,35.84193,79.37093,472.2342,1009.773,3504.705,1.57131,0.061302,16.528174,1.966561,0.46738377847199997,0.10114800480021063,0.8166808466666666,7.291862613496693,2.0,-1.0
0.2,0.1,1.0,5,0.873033,0.016155,0.037969772852514974,14.86528,75.0035,126.4152,391.4065,651.3196,1425.771,1.503175,0.007202,13.160036,0.124975,0.3255883586466,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,15,0.837049,0.017759,0.03794720358038928,14.78439,74.74376,126.1381,391.3389,651.3934,1423.79,1.510047,0.009135,16.233015,0.181021,0.3622704016064,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,25,0.807897,0.020934,0.0379271835538128,13.89437,73.60382,124.8323,389.7412,650.7224,1421.051,1.519907,0.008854,16.868269,0.235005,0.39234099308070003,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,35,0.772493,0.022394,0.0378213990200794,12.9987,71.78094,123.0361,388.5293,649.0471,1419.11,1.522186,0.011205,17.230226,0.262712,0.41748215254660004,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,45,0.736486,0.02409,0.037731787695461184,12.10531,69.7609,120.7273,386.5894,647.3982,1416.323,1.530711,0.013396,17.353993,0.273619,0.4383589995815,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,55,0.702124,0.031554,0.03762700787498764,11.15218,67.76113,118.7739,383.9675,645.8029,1411.667,1.539147,0.01007,17.316871,0.370807,0.45580556725929994,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,65,0.66325,0.033371,0.037386542079567965,10.30501,65.92838,116.7162,381.9271,643.1094,1406.33,1.555257,0.022118,17.189052,0.380404,0.4700493535226,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,75,0.631994,0.034724,0.037080871069142325,9.580215,63.96765,114.4751,378.7782,639.7321,1396.2,1.563743,0.020267,17.093117,0.39668,0.48103551435370007,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,85,0.595005,0.039337,0.036972887312316356,8.872918,62.40537,112.6163,377.6345,639.9281,1393.188,1.582669,0.027198,16.854676,0.414554,0.4889825285651,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,95,0.571181,0.028807,0.03692270206548872,8.386383,60.65051,109.9107,375.1567,638.9715,1392.224,1.585828,0.020928,16.799467,0.275223,0.49418312006000004,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,105,0.524709,0.027212,0.03683177983693118,7.663941,59.22191,108.3061,373.8804,639.0915,1388.242,1.60785,0.030424,16.537701,0.237126,0.4971730228688001,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,115,0.515934,0.027717,0.036653775770828755,7.408028,58.4421,107.8887,372.3922,638.9566,1380.956,1.616058,0.014358,16.322791,0.277328,0.4987493396613,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,125,0.505979,0.031973,0.0365492281293699,7.252983,57.55479,106.4176,369.7399,639.3298,1372.037,1.62774,0.021872,16.2934,0.459684,0.4994787749277,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,135,0.515001,0.032587,0.03648203697318251,7.285023,56.91886,104.7284,368.6527,638.2528,1362.128,1.6181,0.023834,16.328848,0.442069,0.49981350526830004,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,145,0.490905,0.036232,0.03640174374821486,7.097154,55.50232,102.4882,368.4317,638.0386,1364.034,1.637032,0.025812,16.306661,0.340864,0.49994060355880005,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,155,0.501743,0.02665,0.03606548108378431,7.203344,54.82615,101.3218,366.0156,635.1297,1357.172,1.618316,0.016635,16.500839,0.288889,0.4999862389075999,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,165,0.499608,0.045263,0.03592354612151481,7.008783,53.30456,98.80172,362.4279,631.7836,1350.637,1.620321,0.032747,16.663476,0.481461,0.49999891394039997,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,175,0.492321,0.04077,0.0357995466420545,6.803094,51.98786,96.37373,359.9006,628.9513,1346.372,1.6154,0.047174,16.761607,0.616435,0.4999906766204,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,185,0.482448,0.02881,0.03571557964655329,6.591465,50.83753,94.98377,357.3907,625.3108,1338.234,1.629015,0.015244,16.736751,0.289195,0.4999427534313,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,195,0.484739,0.031488,0.03565480591647368,6.633332,49.80261,93.6261,355.621,622.3091,1338.646,1.620191,0.012451,16.826653,0.252037,0.49980750632969995,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,205,0.484027,0.04373,0.035736432511406194,6.5918,48.73169,92.45674,353.7277,621.0241,1339.397,1.625761,0.038854,16.920933,0.471444,0.4995051588989,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,215,0.49016,0.040888,0.035719503378331734,6.521115,47.69106,91.11856,351.4223,616.572,1333.759,1.603817,0.027232,17.202816,0.617158,0.4987846319228,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,225,0.454542,0.056681,0.03579455957193109,5.831496,45.39851,87.89036,346.5443,609.5871,1327.727,1.632169,0.044174,17.12286,0.769445,0.49726753647610006,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,235,0.428842,0.045451,0.035980416621540834,5.399637,43.22934,84.71492,343.7016,606.2667,1330.622,1.649916,0.043152,16.817127,0.781457,0.49431645985950007,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,245,0.392732,0.043746,0.03632242295826867,4.831297,40.84745,81.69313,340.7471,606.247,1332.833,1.673165,0.029887,16.346965,0.758892,0.48912378066190004,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,255,0.357786,0.039463,0.03649505779954788,4.410414,38.93787,79.10539,338.2715,605.834,1328.946,1.699897,0.033136,15.825926,0.636289,0.4813282837410999,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,265,0.329722,0.043106,0.036814082427365995,4.027144,36.69852,76.28925,333.1202,601.5534,1325.69,1.708365,0.033466,15.425621,0.570474,0.4702289464488,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,275,0.289777,0.030628,0.037617301341511186,3.525642,34.04035,72.67621,324.9232,597.3049,1319.547,1.724524,0.03488,15.029107,0.53475,0.4555949100066,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,285,0.245763,0.025241,0.037898469642529124,2.89452,30.08446,66.35352,317.3419,587.5676,1308.406,1.731505,0.029844,14.348207,0.502234,0.4377925322304,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,1.0,295,0.215847,0.021365,0.03833233818542147,2.327976,24.20288,55.60369,303.7333,576.133,1299.783,1.646635,0.018443,12.079412,0.385073,0.41590049184379996,0.03665471686861801,0.52976997,8.805266779659108,2.0,0.0
0.2,0.1,10.0,5,0.700363,0.025258,0.0893122385107355,9.652318,65.70978,125.5369,512.8146,1045.119,3298.707,1.503191,0.023492,12.390847,0.336921,0.44355714910690003,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,15,0.5299,0.017865,0.08969405761382666,8.0159,63.21555,123.4444,510.6285,1044.416,3310.524,1.611947,0.019276,14.541146,0.342564,0.49851711680470007,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,25,0.50087,0.018168,0.08981369275163696,7.479415,63.08571,123.3294,511.3264,1045.939,3323.418,1.64477,0.023137,14.62799,0.349423,0.4999855381246,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,35,0.499042,0.014002,0.08951743851327343,7.537454,63.4914,124.667,513.0419,1047.231,3329.114,1.635733,0.032896,14.825752,0.415354,0.49999997972449994,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,45,0.509607,0.022436,0.09000773630018778,7.64396,63.76384,125.1652,513.1107,1053.397,3352.517,1.631505,0.02442,14.999892,0.382108,0.4999999184162,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,55,0.508235,0.021698,0.09068602184153089,7.54619,63.64845,124.7408,512.5466,1057.934,3376.188,1.636665,0.01709,15.126308,0.437357,0.49999991522930004,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,65,0.496004,0.012729,0.09110960367747829,7.429291,63.26122,123.9199,512.3291,1059.527,3401.709,1.633278,0.019055,15.259907,0.50204,0.4999999297466,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,75,0.496728,0.018949,0.09115568731028882,7.446465,63.14991,124.0654,511.4926,1059.411,3407.094,1.641106,0.017263,15.243286,0.504574,0.4999999793264,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,85,0.495336,0.013154,0.091248855271306,7.447964,63.40799,124.6545,511.6899,1061.419,3420.511,1.642561,0.023722,15.278035,0.484398,0.49999995313819995,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,95,0.505751,0.021799,0.09118261122278055,7.599281,63.21669,123.7512,513.0462,1061.915,3429.588,1.62962,0.022745,15.354051,0.53989,0.4999999224505,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,105,0.500913,0.0188,0.09147442011065426,7.509905,62.89235,122.554,516.1815,1066.678,3443.515,1.632307,0.026415,15.505574,0.655013,0.49999998365060006,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,115,0.505477,0.023087,0.0916597477767626,7.475839,62.13125,121.1215,514.0203,1066.501,3454.467,1.628085,0.024372,15.670956,0.655761,0.4999998488131,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,125,0.499071,0.023378,0.09171066265417999,7.350359,61.33954,119.0745,511.948,1063.611,3455.276,1.638051,0.014769,15.615406,0.484537,0.4999999691867,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,135,0.506234,0.026704,0.09151319099538092,7.576584,61.52103,118.6282,511.8906,1062.321,3451.209,1.638479,0.027695,15.656222,0.562651,0.49999991437549995,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,145,0.516482,0.024755,0.09126149510938529,7.488621,60.55822,116.5819,509.2505,1058.143,3447.571,1.625423,0.019507,15.819387,0.482898,0.49999995041339995,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,155,0.505174,0.017246,0.0908952612202426,7.335404,59.78084,114.4028,507.7307,1053.403,3436.588,1.63308,0.01727,15.853479,0.439523,0.49999994802509995,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,165,0.504588,0.018205,0.09063931113395257,7.377474,59.63362,113.4505,506.4177,1050.474,3442.499,1.639899,0.029155,15.863085,0.484985,0.49999995934020003,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,175,0.494869,0.019193,0.0903351714583016,7.271766,58.74506,110.9439,505.3753,1048.495,3449.193,1.632284,0.025656,16.007699,0.476482,0.4999999014327,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,185,0.509363,0.021219,0.09040786099944163,7.301354,58.25415,109.6161,505.886,1048.281,3456.69,1.627029,0.024506,16.076197,0.46053,0.4999999052144,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,195,0.492379,0.013683,0.09063750207857468,7.137589,57.89059,108.8661,504.7235,1046.409,3475.015,1.631969,0.023072,16.019494,0.394338,0.49999994940250003,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,205,0.498461,0.013021,0.09068742510786255,7.127691,57.53792,108.0311,501.4245,1042.249,3481.256,1.633381,0.019481,16.037842,0.285686,0.49999995544059994,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,215,0.498383,0.027324,0.0904510436855997,7.108976,56.72565,106.7944,498.9242,1037.392,3490.416,1.633996,0.017864,16.170243,0.387137,0.4999998883818001,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,225,0.507616,0.020171,0.09000808824932743,7.338261,55.99972,106.2956,499.1853,1033.503,3487.633,1.616579,0.018058,16.335965,0.466397,0.49999985983640005,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,235,0.503751,0.01989,0.08962548581290287,7.200003,54.17197,104.3717,498.0588,1028.675,3482.664,1.617872,0.013314,16.451144,0.513395,0.49999990736489996,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,245,0.507676,0.026988,0.08927751392822698,7.229338,53.03342,102.6502,497.0442,1025.643,3484.168,1.621177,0.024985,16.499007,0.59325,0.49999989157650004,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,255,0.507851,0.019343,0.08897802774478453,7.003999,51.03915,99.7184,495.1643,1022.323,3483.627,1.619475,0.017088,16.5926,0.492576,0.4999999080325,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
0.2,0.1,10.0,265,0.503185,0.013451,0.08835417817115881,6.972911,49.459,97.89781,492.3741,1017.246,3474.709,1.606423,0.020766,16.598104,0.323102,0.49999997628660003,0.09016794010710115,0.5052424500000001,9.713348552133777,2.0,1.0
